ID	Super_compound_class	Lipid_Category	Compound_type	Main_Class	Common_name	Abbreviation	Chemical_formula	DB_links	SMILES	Synonyms	Systematic_name
Very-Long-Chain-Aldehydes	-	-	Fatty-Aldehydes	-	very-long-chain fatty aldehyde	-	['-']	(SEED cpd28326 NIL |kothari| 3788273827 NIL NIL); (METANETX MNXM96241 NIL |kothari| 3787514189 NIL NIL)	C(CCCCCCCCCCCCCCCCCCCCCC=O)[R]	very-long-chain aldehyde	['-']
CARBON-MONOXIDE	-	-	Compounds	-	carbon monoxide	CO	(C 1);(O 1)	(REACTOME-CPD 189385 NIL |kothari| 3788282686 NIL NIL); (SEED cpd00204 NIL |kothari| 3788273830 NIL NIL); (METANETX MNXM10881 NIL |kothari| 3787514191 NIL NIL); (METABOLIGHTS MTBLC17245 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01361 NIL |kothari| 3604149741 NIL NIL); (CHEMSPIDER 275 NIL |kothari| 3563632945 NIL NIL); (CHEBI 17245 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 281 NIL |taltman| 3497976212 NIL NIL); (LIGAND-CPD C00237 NIL |kr| 3410284649 NIL NIL); (CAS 630-08-0)	[C-]#[O+]	carbon monooxide	['-']
UDP-APIOSE	-	-	UDP-sugar	-	UDP-D-apiose	-	(C 14);(H 20);(N 2);(O 16);(P 2)	(ZINC ZINC000040165566 NIL |kothari| 3853426396 NIL NIL); (SEED cpd01140 NIL |kothari| 3788273827 NIL NIL); (METANETX MNXM5324 NIL |kothari| 3787514192 NIL NIL); (PUBCHEM 71581050 NIL |kothari| 3641818093 NIL NIL); (HMDB HMDB12301 NIL |kothari| 3608601926 NIL NIL); (CHEBI 73883 NIL |kothari| 3608037944 NIL NIL); (LIGAND-CPD C01623 NIL |taltman| 3459474373 NIL NIL)	C(OP(=O)([O-])OP(O[C@H]1(OC[C@](O)(CO)[C@@H](O)1))(=O)[O-])[C@@H]3([C@H]([C@H]([C@H](N2(\C=C/C(=O)NC2=O))O3)O)O)	['-']	['-']
CPD-17293	-	Fatty acyls	Fatty-Acids-Within-Glycerolipids; Omega-6-Fatty-Acids	Non-esterified fatty acid	[glycerolipid]-(7Z,10Z)-hexadecadienoate	-	['-']	(METANETX MNXM147940 NIL |kothari| 3787514190 NIL NIL)	CCCCC\C=C/C\C=C/CCCCCC(=O)[a glycerolipid]	[glycerolipid]-(7Z,10Z)-hexadecadienoic acid	['-']
CPD-14280	-	Fatty acyls	Long-Chain-Trans-23-Dehydroacyl-CoA	Acyl-Coenzyme A	trans-arachido-2-enoyl-CoA	-	(C 41);(H 68);(N 7);(O 17);(P 3);(S 1)	(SEED cpd24270 NIL |kothari| 3788273832 NIL NIL); (HMDB HMDB62227 NIL |kothari| 3787939156 NIL NIL); (METANETX MNXM22115 NIL |kothari| 3787514194 NIL NIL); (PUBCHEM 71627315 NIL |kothari| 3619400315 NIL NIL); (CHEBI 74691 NIL |kothari| 3608052289 NIL NIL)	CCCCCCCCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O	trans-2,3-dihydro-arachido-2-enoyl-CoA; (2E)-arachidoenoyl-CoA	['-']
CPD-5602	-	-	Compounds	-	N-dimethylethanolamine	-	(C 4);(H 12);(N 1);(O 1)	(ZINC ZINC000001641058 NIL |kothari| 3853423025 NIL NIL); (CHEBI 176856 NIL |kothari| 3842014750 NIL NIL); (SEED cpd24582 NIL |kothari| 3788273830 NIL NIL); (HMDB HMDB32231 NIL |kothari| 3787939154 NIL NIL); (METANETX MNXM724992 NIL |kothari| 3787514193 NIL NIL); (LIGAND-CPD D07777 NIL |kothari| 3787329138 NIL NIL); (REFMET Dimethylethanolamine NIL |midford| 3701443689 NIL NIL); (PUBCHEM 5249138 NIL |taltman| 3466375284 NIL NIL)	C[NH+](C)CCO	['-']	['-']
PHOSPHATIDYLINOSITOL-345-TRIPHOSPHATE	-	Glycerophospholipids	Phosphoinositides	Phosphatidylinositolbisphosphate	1-phosphatidyl-1D-myo-inositol 3,4,5-trisphosphate	-	['-']	(SEED cpd12802 NIL |kothari| 3788273828 NIL NIL); (HMDB HMDB04249 NIL |kothari| 3787939149 NIL NIL); (METANETX MNXM106 NIL |kothari| 3787514190 NIL NIL); (CHEBI 16618 NIL |kothari| 3498848744 NIL NIL); (LIGAND-CPD C05981 NIL |kothari| 3498848744 NIL NIL)	C(OC(=O)[R1])[C@H](COP(=O)([O-])O[C@@H]1([C@H](O)[C@H](OP([O-])([O-])=O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)1))OC(=O)[R2]	1-phosphatidyl-1D-myo-inositol 3,4,5-triphosphate; phosphatidyl inositol-3,4,5-trisphosphate; phosphatidylinositol-3,4,5-triphosphate; PtdIns(3,4,5)P3	['-']
91018-TRIHYDROXYSTEARATE	-	Fatty acyls	Long-Chain-234-Saturated-Fatty-Acids; Omega-Hydroxy-long-Chain-Fatty-Acid	Non-esterified fatty acid	9,10,18-trihydroxystearate	-	(C 18);(H 35);(O 5)	(ZINC ZINC000014815707 NIL |kothari| 3853420401 NIL NIL); (SEED cpd20874 NIL |kothari| 3788273830 NIL NIL); (HMDB HMDB34295 NIL |kothari| 3787939152 NIL NIL); (CHEBI 133325 NIL |kothari| 3787535112 NIL NIL); (METANETX MNXM6981 NIL |kothari| 3787514192 NIL NIL); (LIGAND-CPD C19621 NIL |kothari| 3787329138 NIL NIL); (REFMET Phloionolic acid NIL |midford| 3701443689 NIL NIL); (PUBCHEM 25200590 NIL |taltman| 3466375284 NIL NIL)	C(O)CCCCCCCC(O)C(O)CCCCCCCC(=O)[O-]	['-']	['-']
CPD-1107	-	-	D-myo-inositol-pentakisphosphates	-	D-myo-inositol 1,3,4,5,6-pentakisphosphate	-	(C 6);(H 7);(O 21);(P 5)	(ZINC ZINC000100015963 NIL |kothari| 3853421502 NIL NIL); (SEED cpd00943 NIL |kothari| 3788273827 NIL NIL); (METANETX MNXM89719 NIL |kothari| 3787514190 NIL NIL); (CHEBI 16322 NIL |caspi| 3737127296 NIL NIL); (METABOLIGHTS MTBLC57733 NIL |kothari| 3609160995 NIL NIL); (HMDB HMDB03529 NIL |kothari| 3608602821 NIL NIL); (LIGAND-CPD C01284 NIL |kothari| 3475343566 NIL NIL)	[C@@H]1(O)([C@@H](OP([O-])([O-])=O)[C@H](OP([O-])(=O)[O-])[C@@H](OP([O-])(=O)[O-])[C@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])1)	Ins(1,3,4,5,6)P5; 1D-myo-inositol 1,3,4,5,6-pentakisphosphate; inositol 1,3,4,5,6-pentakisphosphate; I(1,3,4,5,6)P5	['-']
DIPHOSPHO-1D-MYO-INOSITOL-TETRAKISPHOSPH	-	-	Compounds	-	diphospho-1D-myo-inositol tetrakisphosphate	-	(C 6);(H 7);(O 24);(P 6)	(SEED cpd26872 NIL |kothari| 3788273831 NIL NIL); (METANETX MNXM8550 NIL |kothari| 3787514191 NIL NIL); (PUBCHEM 25202945 NIL |taltman| 3466375284 NIL NIL)	[C@@H]1([C@H]([C@H]([C@H]([C@@H]([C@H]1OP(=O)([O-])[O-])OP(=O)([O-])OP([O-])([O-])=O)OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-])O	['-']	['-']
CPD-16676	-	-	Diterpenes	-	ent-cassa-12,15-diene-2&beta,3&beta-diol-11-one	-	(C 20);(H 30);(O 3)	(SEED cpd28866 NIL |kothari| 3788273830 NIL NIL); (METANETX MNXM116118 NIL |kothari| 3787514192 NIL NIL); (PUBCHEM 131841505 NIL |kothari| 3728310938 NIL NIL); (CHEMSPIDER 24785230 NIL |hartmut| 3605009811 NIL NIL)	C=CC3([C@@H](C)C2([C@H]([C@@]1(C[C@@H](O)[C@H](C(C)(C)[C@H]1CC2)O)(C))C(C=3)=O))	(2&alpha,3&alpha,14&alpha)-2,3-dihydroxy-14-methyl-13-vinylpodocarp-12-en-11-one; 2,3&alpha-diol-11-oxo-ent-cassa-12,15-diene; ent-2&beta,3&beta-dihydroxy-cassa-12,15-diene-11-one	['-']
Long-Chain-Fatty-Acids	SUPER	Fatty acyls	Fatty-Acids	Non-esterified fatty acid	long-chain fatty acid	-	['-']	(SEED cpd00487 NIL |kothari| 3788273826 NIL NIL); (METANETX MNXM96037 NIL |kothari| 3787514190 NIL NIL); (CHEBI 15904 NIL |kothari| 3498870748 NIL NIL); (LIGAND-CPD C00638 NIL |kothari| 3498870748 NIL NIL)	C(CCCCCCCCCCCC([O-])=O)[R]	LCFA	['-']
Long-chain-fatty-acyl-AMPs	Long-Chain-Fatty-Acids	Fatty acyls	Fatty-acyl-adenylate; Long-Chain-Fatty-Acids	Non-esterified fatty acid	long-chain fatty-acyl adenylate ester	-	['-']	-	C(CCCCCCCCCCCC(OP(OC[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3))(=O)[O-])=O)[R]	['-']	['-']
CPD-730	Long-Chain-Fatty-Acids	Fatty acyls	Long-Chain-Fatty-Acids	Non-esterified fatty acid	3-oxo-2-(cis-2'-pentenyl)-cyclopentane-1-octanoate	OPC-8:0; FA 18:3;O; NEFA 18:3;O	(C 18);(H 29);(O 3)	(ZINC ZINC000004654638 NIL |kothari| 3853423475 NIL NIL); (LIPID_MAPS LMFA02010007 NIL |caspi| 3852729301 NIL NIL); (CHEBI 137132 NIL |caspi| 3852729182 NIL NIL); (METANETX MNXM36741 NIL |kothari| 3787514190 NIL NIL); (PUBCHEM 126961123 NIL |kothari| 3716212930 NIL NIL); (LIGAND-CPD C04780 NIL |taltman| 3459474373 NIL NIL)	CC\C=C/C[C@H]1([C@H](CCC(=O)1)CCCCCCCC([O-])=O)	3-oxo-2-(cis-2'-pentenyl)-cyclopentane-1-octanoic acid; oxopentenyl-cyclopentane-octanoic acid; OPC8; OPC-8:0; (1S,2S)-OPC8; 8-[(1S,2S)-3-oxo-2-{(Z)-pent-2-enyl}cyclopentyl]octanoate	['-']
UDP-SULFOQUINOVOSE	-	-	UDP-sugar	-	UDP-&alpha-D-sulfoquinovopyranose	-	(C 15);(H 21);(N 2);(O 19);(P 2);(S 1)	(SEED cpd08358 NIL |kothari| 3788273831 NIL NIL); (METANETX MNXM3379 NIL |kothari| 3787514193 NIL NIL); (CHEBI 60009 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 25200933 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C11521 NIL |taltman| 3459474374 NIL NIL)	C(OP(=O)([O-])OP(O[C@H]1(O[C@H](CS(=O)(=O)[O-])[C@@H](O)[C@H](O)[C@@H](O)1))(=O)[O-])[C@@H]3([C@H]([C@H]([C@H](N2(\C=C/C(=O)NC2=O))O3)O)O)	UDP-6-sulfoquinovose; UDP-sulfoquinovose; UDP-&alpha-D-sulfoquinovose	['-']
SO3	-	-	Inorganic-Anions	-	sulfite	-	(O 3);(S 1)	(BIGG so3 NIL |kothari| 3661824226 NIL NIL); (HMDB HMDB00240 NIL |kothari| 3608597114 NIL NIL); (CHEMSPIDER 1068 NIL |kothari| 3563632840 NIL NIL); (CAS 14265-45-3 NIL |kothari| 3472227215 NIL NIL); (PUBCHEM 1099 NIL |taltman| 3466375285 NIL NIL); (CHEBI 17359 NIL |taltman| 3452438204 NIL NIL)	[O-]S([O-])=O	SO3; SO3-2	trioxosulfate(2-)
CPD-14278	-	Fatty acyls	Very-Long-Chain-3-Hydroxyacyl-CoAs	Acyl-Coenzyme A	(3R)-3-hydroxycerotoyl-CoA	-	(C 47);(H 82);(N 7);(O 18);(P 3);(S 1)	(SEED cpd24269 NIL |kothari| 3788273832 NIL NIL); (METANETX MNXM162513 NIL |kothari| 3787514193 NIL NIL); (PUBCHEM 72193759 NIL |kothari| 3619400336 NIL NIL); (CHEBI 76378 NIL |kothari| 3604102813 NIL NIL)	CCCCCCCCCCCCCCCCCCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]	['-']	['-']
CPD-2184	-	Glycerophospholipids	Phosphatidylglycerols-34-2	Phosphatidylglycerol	1-oleoyl-2-(3E)-hexadecenoyl-phosphatidylglycerol	18:1-t16:1-PG; 1-18:1-2-trans-16:1-phosphatidylglycerol	(C 40);(H 74);(O 10);(P 1)	(ZINC ZINC000062240865 NIL |kothari| 3853422525 NIL NIL); (METANETX MNXM9561 NIL |kothari| 3787514191 NIL NIL); (PUBCHEM 90658021 NIL |kothari| 3641818092 NIL NIL)	CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@@H](OC(=O)C/C=C/CCCCCCCCCCCC)COP(=O)([O-])OC[C@H](CO)O	18:1-t16:1-PG; 1-(9Z-octadecenoyl)-2-(3E-hexadecenoyl)-sn-glycero-3-phospho-(1'-sn-glycerol); 1-18:1-2-trans-16:1-phosphatidylglycerol	['-']
UDP-L-RHAMNOSE	-	-	UDP-sugar	-	UDP-&beta-L-rhamnose	-	(C 15);(H 22);(N 2);(O 16);(P 2)	(ZINC ZINC000008551428 NIL |kothari| 3853426406 NIL NIL); (SEED cpd01481 NIL |kothari| 3788273831 NIL NIL); (METANETX MNXM655 NIL |kothari| 3787514191 NIL NIL); (CHEBI 83836 NIL |kothari| 3780943053 NIL NIL); (PUBCHEM 86290151 NIL |kothari| 3780931551 NIL NIL); (HMDB HMDB12305 NIL |kothari| 3608602835 NIL NIL); (LIGAND-CPD C02199 NIL |taltman| 3459474373 NIL NIL)	C[C@@H]3(O[C@H](OP(OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(=O)NC1=O))O2)O)O))(=O)[O-])(=O)[O-])[C@H](O)[C@H](O)[C@@H](O)3)	UDP-rhamnose; UDP-&beta-L-Rha	['-']
CPD-11540	-	-	UDP-hex4-ulose	-	UDP-4-dehydro-&beta-L-rhamnose	-	(C 15);(H 20);(N 2);(O 16);(P 2)	(ZINC ZINC000056874532 NIL |kothari| 3853421610 NIL NIL); (METANETX MNXM165224 NIL |kothari| 3787514189 NIL NIL); (CHEBI 141069 NIL |kothari| 3760050701 NIL NIL); (PUBCHEM 123131583 NIL |kothari| 3696259642 NIL NIL)	C[C@H]3(C(=O)[C@@H](O)[C@@H](O)[C@@H](OP(OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(=O)NC1=O))O2)O)O))(=O)[O-])(=O)[O-])O3)	UDP-4-keto-&beta-L-rhamnose	['-']
CPD-17627	-	Fatty acyls	HYDROXY-ACYL-COA	Acyl-Coenzyme A	10,16-dihydroxypalmitoyl-CoA	-	(C 37);(H 62);(N 7);(O 19);(P 3);(S 1)	(METANETX MNXM148598 NIL |kothari| 3787514190 NIL NIL); (PUBCHEM 91820544 NIL |kothari| 3651883219 NIL NIL)	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(CCCCCCCCC(CCCCCCO)O)=O)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]	['-']	['-']
CPD-8088	-	Glycerophospholipids	Phosphatidylcholines-36-3	Phosphatidylcholine	1-linoleoyl-2-oleoyl-phosphatidylcholine	phosphatidylcholine (1-18:2-2-18:1); 18:2-18:1-PC; 1-18:2-2-18:1-phosphatidylcholine	(C 44);(H 82);(N 1);(O 8);(P 1)	(ZINC ZINC000085558491 NIL |kothari| 3853423866 NIL NIL); (HMDB HMDB08137 NIL |kothari| 3787939153 NIL NIL); (METANETX MNXM7977 NIL |kothari| 3787514191 NIL NIL); (CHEBI 89597 NIL |kothari| 3716218713 NIL NIL); (PUBCHEM 52922727 NIL |kothari| 3641818093 NIL NIL)	CCCCC\C=C/C\C=C/CCCCCCCC(OC[C@@H](OC(=O)CCCCCCC\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C)=O	phosphatidylcholine (1-18:2-2-18:1); 18:2-18:1-PC; 1-18:2-2-18:1-phosphatidylcholine	['-']
DIACYLGLYCEROL-PYROPHOSPHATE	-	Glycerophospholipids	Compounds	Diacylglycerol pyrophosphate	1,2-diacyl-sn-glycerol 3-diphosphate	-	['-']	(SEED cpd21021 NIL |kothari| 3788273829 NIL NIL); (METANETX MNXM2903 NIL |kothari| 3787514190 NIL NIL); (LIGAND-CPD C19776 NIL |kothari| 3787329138 NIL NIL); (CHEBI 59996 NIL |amackie| 3761257928 NIL NIL); (PUBCHEM 25202796 NIL |taltman| 3448034169 NIL NIL)	C(OC([R1])=O)[C@@H](OC(=O)[R2])COP([O-])(=O)OP([O-])(=O)[O-]	DGPP; diacylglycerol pyrophosphate; 1,2-diacylglycerol 3-diphosphate; diacylglycerol 3-diphosphate	['-']
Tetragalactosyldiacylglycerol	-	Glycerolipids	Galactolipids	Monohexosyldiacylglycerol	tetragalactosyldiacylglycerol	-	['-']	(METANETX MNXM148850 NIL |kothari| 3787514189 NIL NIL)	C(O)[C@H]4(O[C@@H](OC[C@H]1(O[C@H]([C@H](O)[C@@H](O)[C@@H](O)1)OC[C@H]2(O[C@H]([C@H](O)[C@@H](O)[C@@H](O)2)OC[C@H]3(O[C@@H](OC[C@@H](COC(=O)[R1])OC(=O)[R2])[C@H](O)[C@@H](O)[C@@H](O)3))))[C@H](O)[C@@H](O)[C@@H](O)4)	(&beta-D-galactosyl-(1->6)-(&beta-D-galactosyl-(1->6)-&beta-D-galactosyl-(1->6)-&beta-D-galactosyl)-1,2-diacyl-sn-glycerol; TetGDG	['-']
CPD-2183	-	Glycerophospholipids	Phosphatidylglycerols-34-1	Phosphatidylglycerol	1-oleoyl-2-palmitoyl-phosphatidylglycerol	phosphatidylglycerol (1-18:1-2-16:0); 18:1-16:0-PG; 1-18:1-2-16:0-phosphatidylglycerol	(C 40);(H 76);(O 10);(P 1)	(ZINC ZINC000062240881 NIL |kothari| 3853422524 NIL NIL); (HMDB HMDB10630 NIL |kothari| 3787939152 NIL NIL); (METANETX MNXM73875 NIL |kothari| 3787514192 NIL NIL); (PUBCHEM 71296223 NIL |kothari| 3641818092 NIL NIL); (METABOLIGHTS MTBLC72832 NIL |kothari| 3608997461 NIL NIL); (CHEBI 72832 NIL |kothari| 3594046690 NIL NIL)	CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@@H](OC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])OC[C@H](CO)O	phosphatidylglycerol (1-18:1-2-16:0); 18:1-16:0-PG; 1-18:1-2-16:0-phosphatidylglycerol	['-']
CPD-2181	-	Glycerophospholipids	Phosphatidylcholines-36-2	Phosphatidylcholine	1-oleoyl-2-oleoyl-phosphatidylcholine	<i>sn</i>-glycerol-3-phosphocholine (1-18:1-2-18:1); 18:1-18:1-PC; 1-18:1-2-18:1-<i>sn</i>--glycerol-3-phosphocholine; 1-18:1-2-18:1-phosphatidylcholine	(C 44);(H 84);(N 1);(O 8);(P 1)	(ZINC ZINC000085480048 NIL |kothari| 3853422523 NIL NIL); (METANETX MNXM8549 NIL |kothari| 3787514193 NIL NIL); (CHEBI 74669 NIL |kothari| 3641835422 NIL NIL); (PUBCHEM 10350317 NIL |kothari| 3641818093 NIL NIL); (HMDB HMDB00593 NIL |kothari| 3608912855 NIL NIL); (CHEMSPIDER 4941669 NIL |kothari| 3563631990 NIL NIL)	CCCCCCCC\C=C/CCCCCCCC(OC[C@@H](OC(=O)CCCCCCC\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C)=O	sn-glycerol-3-phosphocholine (1-18:1-2-18:1); 18:1-18:1-PC; 1,2-(9Z-octadecenoyl)-sn--glycero-3-phosphocholine; 1-18:1-2-18:1-sn--glycerol-3-phosphocholine; 1-18:1-2-18:1-phosphatidylcholine; dioleoyl-phosphatidylcholine	['-']
3-ENOLPYRUVYL-SHIKIMATE-5P	-	-	Compounds	-	5-enolpyruvoyl-shikimate 3-phosphate	-	(C 10);(H 9);(O 10);(P 1)	(ZINC ZINC000004095612 NIL |kothari| 3853420192 NIL NIL); (REACTOME-CPD 964900 NIL |kothari| 3788282686 NIL NIL); (SEED cpd00932 NIL |kothari| 3788273830 NIL NIL); (METANETX MNXM1365 NIL |kothari| 3787514189 NIL NIL); (BIGG 3psme NIL |kothari| 3661824226 NIL NIL); (PUBCHEM 14506801 NIL |kothari| 3599486668 NIL NIL); (CHEBI 57701 NIL |taltman| 3498180761 NIL NIL); (LIGAND-CPD C01269 NIL |kr| 3346617701 NIL NIL)	C=C(C(=O)[O-])O[C@@H]1(CC(/C(=O)[O-])=C\[C@@H](OP(=O)([O-])[O-])[C@@H](O)1)	3-enolpyruvyl-shikimate 5-phosphate; 3-enolpyruvyl-shikimate-5-P; 5-O-(1-carboxyvinyl)-3-phosphoshikimate; 5-enolpyruvyl-shikimate 3-phosphate	['-']
CHORISMATE	-	-	dicarboxylate	-	chorismate	-	(C 10);(H 8);(O 6)	(ZINC ZINC000003869471 NIL |kothari| 3853420616 NIL NIL); (REACTOME-CPD 964856 NIL |kothari| 3788282686 NIL NIL); (SEED cpd00216 NIL |kothari| 3788273831 NIL NIL); (METANETX MNXM337 NIL |kothari| 3787514193 NIL NIL); (REFMET Chorismic acid NIL |midford| 3701443689 NIL NIL); (BIGG chor NIL |kothari| 3661824226 NIL NIL); (HMDB HMDB12199 NIL |kothari| 3608602144 NIL NIL); (CHEMSPIDER 4573889 NIL |kothari| 3563632035 NIL NIL); (PUBCHEM 5460312 NIL |taltman| 3466375284 NIL NIL); (CHEBI 29748 NIL |taltman| 3452363536 NIL NIL); (CAS 55508-12-8 NIL |kr| 3346617700 NIL NIL); (LIGAND-CPD C00251 NIL |kaipa| 3311532640 NIL NIL)	C=C(C(=O)[O-])O[C@H]1([C@H](O)\C=C/C(/C([O-])=O)=C\1)	chorismic acid	(3R,4R)-3-[(1-carboxylatoethenyl)oxy]-4-hydroxycyclohexa-1,5-diene-1-carboxylate
CPD-10279	-	Fatty acyls	Long-Chain-234-Saturated-acyl-CoAs	Acyl-Coenzyme A	docosanoyl-CoA	-	(C 43);(H 74);(N 7);(O 17);(P 3);(S 1)	(REACTOME-CPD 5695963 NIL |kothari| 3788282686 NIL NIL); (SEED cpd16343 NIL |kothari| 3788273832 NIL NIL); (HMDB HMDB12930 NIL |kothari| 3787939156 NIL NIL); (METANETX MNXM10780 NIL |kothari| 3787514191 NIL NIL); (LIGAND-CPD C16528 NIL |kothari| 3787329137 NIL NIL); (REFMET Behenoyl-CoA NIL |midford| 3701443689 NIL NIL); (CHEBI 65059 NIL |kothari| 3577646961 NIL NIL); (PUBCHEM 25201268 NIL |taltman| 3466375284 NIL NIL)	CCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]	behenoyl-CoA	['-']
ISOCHORISMATE	-	-	Compounds	-	isochorismate	-	(C 10);(H 8);(O 6)	(ZINC ZINC000003870000 NIL |kothari| 3853425614 NIL NIL); (SEED cpd00658 NIL |kothari| 3788273830 NIL NIL); (METANETX MNXM799 NIL |kothari| 3787514190 NIL NIL); (BIGG ichor NIL |kothari| 3661824226 NIL NIL); (DRUGBANK DB02793 NIL |kothari| 3594430423 NIL NIL); (CHEMSPIDER 4574080 NIL |kothari| 3563632028 NIL NIL); (PUBCHEM 5460580 NIL |taltman| 3466375284 NIL NIL); (CHEBI 29780 NIL |taltman| 3452363379 NIL NIL); (LIGAND-CPD C00885 NIL |kr| 3346617700 NIL NIL); (CAS 22642-82-6)	C=C(C(=O)[O-])O[C@H]1(\C=C/C=C([C@@H]1O)/C([O-])=O)	Isochorismic acid	['-']
CPD-9924	-	-	Compounds	-	2-succinyl-5-enolpyruvoyl-6-hydroxy-3-cyclohexene-1-carboxylate	-	(C 14);(H 13);(O 9)	(METANETX MNXM164156 NIL |kothari| 3787514190 NIL NIL); (PUBCHEM 90657446 NIL |kothari| 3641818093 NIL NIL); (CHEBI 50271 NIL |kothari| 3452951342 NIL NIL); (LIGAND-CPD C16519 NIL |kothari| 3452951342 NIL NIL)	C=C(C(=O)[O-])O[C@H]1(C/C=C([C@H]([C@H](O)1)C(=O)[O-])/C(=O)CCC(=O)[O-])	SEPHCHC; 5-enolpyruvoyl-6-hydroxy-2-succinyl-cyclohex-3-ene-1-carboxylate	['-']
2-PG	-	-	CPD-16758	-	2-phospho-D-glycerate	-	(C 3);(H 4);(O 7);(P 1)	(ZINC ZINC000003869232 NIL |kothari| 3853420150 NIL NIL); (REACTOME-CPD 30485 NIL |kothari| 3788282686 NIL NIL); (SEED cpd00482 NIL |kothari| 3788273830 NIL NIL); (METANETX MNXM275 NIL |kothari| 3787514191 NIL NIL); (REFMET 2-Phosphoglyceric acid NIL |midford| 3701443689 NIL NIL); (BIGG 2pg NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC58289 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB03391 NIL |kothari| 3608602723 NIL NIL); (CHEBI 58289 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 40467846 NIL |taltman| 3497976212 NIL NIL); (LIGAND-CPD C00631 NIL |kr| 3346617700 NIL NIL); (CAS 2553-59-5)	C(=O)([O-])[C@H](OP(=O)([O-])[O-])CO	2-phospho-(D)-glycerate; 2-phospho-(R)-glycerate; 2-phospho-D-glyceric acid; 2-P-D-glycerate; D-glycerate 2-phosphate; D-2-phosphoglycerate; D-2-phosphoglyceric acid	['-']
PHYTOSPINGOSINE	-	Sphingolipids	Phytosphingosines	Long-chain base	phytosphingosine	t18:0; SPB 18:0;O3; 4-hydroxysphinganine; LCB 18:0;O3	(C 18);(H 40);(N 1);(O 3)	(ZINC ZINC000044431640 NIL |kothari| 3853426058 NIL NIL); (REACTOME-CPD 428237 NIL |kothari| 3788282686 NIL NIL); (SEED cpd08926 NIL |kothari| 3788273829 NIL NIL); (METANETX MNXM914 NIL |kothari| 3787514192 NIL NIL); (REFMET Phytosphingosine NIL |midford| 3701443689 NIL NIL); (PUBCHEM 56927898 NIL |kothari| 3641818092 NIL NIL); (HMDB HMDB04610 NIL |kothari| 3608602528 NIL NIL); (CHEBI 64124 NIL |kothari| 3608037944 NIL NIL); (LIPID_MAPS LMSP01030001 NIL |kothari| 3594492010 NIL NIL); (LIGAND-CPD C12144 NIL |kothari| 3456245188 NIL NIL)	CCCCCCCCCCCCCC[C@@H](O)[C@H]([C@H](CO)[NH3+])O	4R-hydroxysphinganine (C18); D-ribo-4-hydroxysphinganine (C18); t18:0; phytosphingosine (C18); 4R-hydroxasphinganine	['-']
