ID	Super_compound_class	Lipid_Category	Compound_type	Main_Class	Common_name	Abbreviation	Chemical_formula	DB_links	SMILES	Synonyms	Systematic_name
UDP-N-ACETYL-D-GLUCOSAMINE	-	-	UDP-sugar	-	UDP-N-acetyl-&alpha-D-glucosamine	UDP-GlcNAc	(C 17);(H 25);(N 3);(O 17);(P 2)	(ZINC ZINC000008551100 NIL |kothari| 3853426407 NIL NIL); (SEED cpd00037 NIL |kothari| 3788273833 NIL NIL); (METANETX MNXM47 NIL |kothari| 3787514189 NIL NIL); (REFMET UDP-N-acetylglucosamine NIL |midford| 3701443689 NIL NIL); (BIGG uacgam NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC57705 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00290 NIL |kothari| 3608601986 NIL NIL); (CHEMSPIDER 17600409 NIL |kothari| 3563631831 NIL NIL); (CHEBI 57705 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 16667373 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00043 NIL |kr| 3346617700 NIL NIL); (CAS 528-04-1)	CC(=O)N[C@H]3([C@@H](OP(OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(=O)NC1=O))O2)O)O))(=O)[O-])(=O)[O-])O[C@@H]([C@H]([C@@H]3O)O)CO)	UDP-2-acetamido-2-deoxy-D-glucose; UDP-acetyl-D-glucosamine; UDP-N-acetyl-glucosamine; uridine diphosphate N-acetylglucosamine; N-[2-[[[5-[(2,4-dioxo-1H-pyrimidin-1-yl)]-3,4-dihydroxy-tetrahydrofuran-2-yl]methoxy-hydroxy-phosphinoyl]oxy-hydroxy-phosphinoyl]oxy-4,5-dihydroxy-6-(hydroxymethyl)tetrahydropyran-3-yl]acetamide; UDP-2-acetamido-2-deoxy-&alpha-D-glucose; UDP-N-acetyl-D-glucosamine; UDP-&alpha-N-acetyl-D-glucosamine	['-']
CPD-665	-	-	Short-Chain-Aldehydes; n-Alkanals	-	1-propanal	-	(C 3);(H 6);(O 1)	(ZINC ZINC000000895256 NIL |kothari| 3853423210 NIL NIL); (SEED cpd00371 NIL |kothari| 3788273828 NIL NIL); (METANETX MNXM821 NIL |kothari| 3787514192 NIL NIL); (BIGG ppal NIL |kothari| 3661824226 NIL NIL); (HMDB HMDB03366 NIL |kothari| 3594494360 NIL NIL); (CHEMSPIDER 512 NIL |kothari| 3563632918 NIL NIL); (PUBCHEM 527 NIL |taltman| 3466375285 NIL NIL); (CHEBI 17153 NIL |taltman| 3452363543 NIL NIL); (LIGAND-CPD C00479 NIL |kr| 3346617700 NIL NIL); (CAS 123-38-6)	CCC=O	propionaldehyde	['-']
Starch	SUPER	-	Alpha-6-branched-alpha-14-glucans	-	starch	-	['-']	(MEDIADB compounds/352/ NIL |midford| 3791153825 NIL NIL); (CHEBI 28017 NIL |kothari| 3780416719 NIL NIL); (LIGAND-CPD C00369 NIL |taltman| 3466371734 NIL NIL)	['-']	['-']	['-']
Alpha-Amyloses	Starch	-	1-4-alpha-D-Glucan; Starch	-	&alpha-amylose	-	['-']	(METANETX MNXM147431 NIL |kothari| 3787514191 NIL NIL)	['-']	&alpha-amylose	['-']
3-Hydroxy-octanoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
4-COUMAROYLQUINATE	-	-	Compounds	-	trans-5-O-(4-coumaroyl)-D-quinate	-	(C 16);(H 17);(O 8)	(ZINC ZINC000003804525 NIL |kothari| 3853420252 NIL NIL); (SEED cpd02595 NIL |kothari| 3788273829 NIL NIL); (METANETX MNXM2870 NIL |kothari| 3787514194 NIL NIL); (CHEBI 57575 NIL |kothari| 3651889255 NIL NIL); (PUBCHEM 40466964 NIL |kothari| 3651883220 NIL NIL); (LIGAND-CPD C12208 NIL |kr| 3410284649 NIL NIL)	C([O-])(=O)[C@]1(O)(C[C@@H](O)[C@@H](O)[C@@H](C1)OC(=O)/C=C/C2(\C=C/C(/O)=C\C=2))	4-coumaroylquinate; trans-(p-coumaroyl)-quinate; trans-5-O-(4-coumaroyl)quinate	['-']
CAFFEOYLQUINATE	-	-	Compounds	-	trans-5-O-caffeoyl-D-quinate	-	(C 16);(H 17);(O 9)	(ZINC ZINC000004096248 NIL |kothari| 3853420572 NIL NIL); (METANETX MNXM1546 NIL |kothari| 3787514191 NIL NIL); (REFMET Chlorogenic acid NIL |midford| 3701443689 NIL NIL); (CHEBI 57644 NIL |kothari| 3651889255 NIL NIL); (PUBCHEM 1794426 NIL |kothari| 3651883220 NIL NIL); (HMDB HMDB03164 NIL |kothari| 3608602564 NIL NIL); (CAS 327-97-9); (NCI 407296); (LIGAND-CPD C00852 NIL |taltman| 3459474374 NIL NIL)	C([O-])(=O)[C@]1(O)(C[C@@H](O)[C@@H](O)[C@@H](C1)OC(=O)/C=C/C2(/C=C(C(/O)=C\C=2)/O))	caffeoylquinate; chlorogenate; chlorogenic acid; 3-O-caffeoyl-D-quinic acid	['-']
CPD-431	-	-	Flavones	-	apigenin	-	(C 15);(H 9);(O 5)	(ZINC ZINC000004097193 NIL |kothari| 3853420493 NIL NIL); (SEED cpd01047 NIL |kothari| 3788273830 NIL NIL); (METANETX MNXM879 NIL |kothari| 3787514191 NIL NIL); (REFMET Apigenin NIL |midford| 3701443689 NIL NIL); (CHEBI 58470 NIL |kothari| 3608037945 NIL NIL); (HMDB HMDB02124 NIL |kothari| 3594494401 NIL NIL); (LIPID_MAPS LMPK12110005 NIL |kothari| 3594492028 NIL NIL); (PUBCHEM 25200950 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C01477 NIL |kr| 3410284650 NIL NIL); (CAS 520-36-5)	C3(/C=C(\C=C/C(/C1(/OC2(/C=C(/C=C(C(\C(=O)\C=1)=2)/O)/[O-])))=3)/O)	4',5,7-trihydroxyflavone	['-']
Palmitoyl-lipid	-	Fatty acyls	Fatty-Acids-Within-Glycerolipids	Non-esterified fatty acid	[glycerolipid]-palmitate	-	['-']	(METANETX MNXM147408 NIL |kothari| 3787514192 NIL NIL)	CCCCCCCCCCCCCCCC([a glycerolipid])=O	['-']	['-']
CPD-17294	-	Fatty acyls	Fatty-Acids-Within-Glycerolipids	Non-esterified fatty acid	[glycerolipid]-(7Z)-hexadecenoate	-	['-']	(METANETX MNXM147939 NIL |kothari| 3787514191 NIL NIL)	CCCCCCCC\C=C/CCCCCC(=O)[a glycerolipid]	[glycerolipid]-(7Z)-hexadecenoic acid; [glycerolipid]-cis-7-hexadecenoic acid	['-']
CPD-4612	-	-	Glucosides	-	trans-zeatin-7-N-glucoside	-	(C 16);(H 23);(N 5);(O 6)	(ZINC ZINC000059207651 NIL |kothari| 3853422888 NIL NIL); (SEED cpd24522 NIL |kothari| 3788273832 NIL NIL); (METANETX MNXM22132 NIL |kothari| 3787514193 NIL NIL); (PUBCHEM 25245759 NIL |taltman| 3466375284 NIL NIL)	CC(\CO)=C\CNC1(\C2(N(\C=N/C(\N=C/N=1)=2)[C@@H]3([C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)))	['-']	['-']
CPD-8157	-	Glycerophospholipids	CPD-17523; Phosphatidylcholines-34-1	Phosphatidylcholine	1-palmitoyl-2-oleoyl-phosphatidylcholine	phosphatidylcholine (1-16:0-2-18:1); 16:0-18:1-PC; 1-16:0-2-18:1-phosphatidylcholine	(C 42);(H 82);(N 1);(O 8);(P 1)	(ZINC ZINC000008437504 NIL |kothari| 3853423899 NIL NIL); (SEED cpd09688 NIL |kothari| 3788273831 NIL NIL); (HMDB HMDB07972 NIL |kothari| 3787939150 NIL NIL); (METANETX MNXM7970 NIL |kothari| 3787514194 NIL NIL); (CHEBI 73001 NIL |kothari| 3641835422 NIL NIL); (PUBCHEM 5497103 NIL |kothari| 3641818093 NIL NIL); (CHEMSPIDER 4940699 NIL |kothari| 3563631993 NIL NIL); (LIGAND-CPD C13875 NIL |kr| 3410284649 NIL NIL)	CCCCCCCC\C=C/CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C	phosphatidylcholine (1-16:0-2-18:1); 16:0-18:1-PC; 1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine; 1-16:0-2-18:1-phosphatidylcholine	['-']
3-DEHYDRO-SHIKIMATE	-	-	Compounds	-	3-dehydroshikimate	-	(C 7);(H 7);(O 5)	(ZINC ZINC000100018238 NIL |kothari| 3853420187 NIL NIL); (REACTOME-CPD 964941 NIL |kothari| 3788282686 NIL NIL); (SEED cpd01716 NIL |kothari| 3788273830 NIL NIL); (METANETX MNXM611 NIL |kothari| 3787514191 NIL NIL); (REFMET 3-dehydroshikimate NIL |midford| 3701443689 NIL NIL); (BIGG 3dhsk NIL |kothari| 3661824226 NIL NIL); (CHEMSPIDER 4573915 NIL |kothari| 3563632032 NIL NIL); (CHEBI 16630 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 5460360 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C02637 NIL |kr| 3346617701 NIL NIL)	C([O-])(=O)C1(\C[C@@H](O)[C@H](O)C(=O)/C=1)	3-dehydroshikimic acid; 5-dehydroshikimic acid; 5-dehydroshikimate	['-']
DIHYDROKAEMPFEROL-CMPD	-	-	2R-3R-Dihydroflavonols	-	(+)-dihydrokaempferol	-	(C 15);(H 12);(O 6)	(ZINC ZINC000013517387 NIL |kothari| 3853425259 NIL NIL); (SEED cpd00717 NIL |kothari| 3788273827 NIL NIL); (HMDB HMDB30847 NIL |kothari| 3787939151 NIL NIL); (METANETX MNXM1125 NIL |kothari| 3787514191 NIL NIL); (REFMET Aromadendrin NIL |midford| 3697479617 NIL NIL); (CHEBI 15401 NIL |kothari| 3641835422 NIL NIL); (PUBCHEM 122850 NIL |kothari| 3641818093 NIL NIL); (METABOLIGHTS MTBLC15401 NIL |kothari| 3608991478 NIL NIL); (LIGAND-CPD C00974 NIL |kr| 3410284650 NIL NIL); (CAS 480-20-6)	C3(/C=C(\C=C/C(/[C@H]1(OC2(\C(\C([C@@H]1O)=O)=C(/C=C(/C=2)/O)\O)))=3)/O)	(+)-aromadendrin; (2R,3R)-dihydrokaempferol	['-']
2-ACETO-2-HYDROXY-BUTYRATE	-	-	CPD-12642	-	(S)-2-aceto-2-hydroxybutanoate	-	(C 6);(H 9);(O 4)	(ZINC ZINC000000895337 NIL |kothari| 3853420079 NIL NIL); (SEED cpd19045 NIL |kothari| 3788273830 NIL NIL); (METANETX MNXM114220 NIL |kothari| 3787514189 NIL NIL); (REFMET Acetohydroxybutyric acid NIL |midford| 3701443689 NIL NIL); (BIGG 2ahbut NIL |kothari| 3661824226 NIL NIL); (PUBCHEM 21145135 NIL |kothari| 3641818093 NIL NIL); (HMDB HMDB06900 NIL |kothari| 3608602350 NIL NIL); (CHEBI 49256 NIL |brito| 3567966536 NIL NIL); (CHEMSPIDER 10607847 NIL |kothari| 3563631847 NIL NIL); (LIGAND-CPD C06006 NIL |keseler| 3342801886 NIL NIL); (CAS 3142-65-2)	CC[C@@](O)(C(=O)[O-])C(C)=O	(S)-2-aceto-2-hydroxy-butyrate; (S)-2-hydroxy-2-ethyl-3-oxobutanoate	['-']
2-Octenoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
CPD-474	-	-	2R-3R-Dihydroflavonols; 3prime-Hydroxy-Flavonoids; Dihydroquercetins	-	(+)-taxifolin	-	(C 15);(H 11);(O 7)	(ZINC ZINC000100018343 NIL |kothari| 3853422910 NIL NIL); (SEED cpd01135 NIL |kothari| 3788273827 NIL NIL); (METANETX MNXM983 NIL |kothari| 3787514189 NIL NIL); (REFMET Taxifolin NIL |midford| 3701443689 NIL NIL); (CHEBI 58329 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 25244891 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C01617 NIL |sreddy| 3294769398 NIL NIL); (CAS 480-18-2)	C3(/C=C(C(/O)=C\C(\[C@H]1(OC2(/C=C(/C=C(C(\C(=O)[C@H](O)1)=2)/O)/[O-])))=3)/O)	trans dihydroquercetin; (+)-dihydroquercetin; taxifolin	['-']
CPD-520	-	-	3prime-Hydroxy-Flavones; Flavonols; Pentahydroxyflavones; Phytoestrogens	-	quercetin	-	(C 15);(H 9);(O 7)	(ZINC ZINC000003869685 NIL |kothari| 3853422984 NIL NIL); (SEED cpd00313 NIL |kothari| 3788273826 NIL NIL); (METANETX MNXM620 NIL |kothari| 3787514192 NIL NIL); (REFMET Quercetin NIL |midford| 3701443689 NIL NIL); (HMDB HMDB05794 NIL |kothari| 3608602420 NIL NIL); (CHEBI 57694 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 46906036 NIL |ong| 3523387880 NIL NIL); (|Wikipedia| Quercetin NIL |caspi| 3496092874 NIL NIL); (CAS 117-39-5); (NCI 9219); (LIGAND-CPD C00389 NIL |taltman| 3459474374 NIL NIL)	C3(/C=C(C(/O)=C\C(\C1(\OC2(/C=C(/C=C(C(\C(=O)C(/O)=1)=2)/O)/[O-])))=3)/O)	3,5,7,3',4'-pentahydroxyflavone; 3,5,7,3',4'-pentahydroflavone	['-']
S-ADENOSYLMETHIONINAMINE	-	-	Compounds	-	S-adenosyl 3-(methylsulfanyl)propylamine	dAdoMet	(C 14);(H 24);(N 6);(O 3);(S 1)	(ZINC ZINC000004095557 NIL |kothari| 3853426202 NIL NIL); (SEED cpd00837 NIL |kothari| 3788273832 NIL NIL); (METANETX MNXM321 NIL |kothari| 3787514192 NIL NIL); (REFMET S-Adenosylmethioninamine NIL |midford| 3701443689 NIL NIL); (BIGG ametam NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC57443 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00988 NIL |kothari| 3608602475 NIL NIL); (CHEBI 57443 NIL |taltman| 3498852223 NIL NIL); (PUBCHEM 25203490 NIL |taltman| 3451921010 NIL NIL); (LIGAND-CPD C01137 NIL |kr| 3346617699 NIL NIL)	C[S+](CCC[NH3+])C[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3)	S-adenosyl-(5')-3-methylthiopropylamine; dcSAM; decarboxylated AdoMet; (5-deoxy-5-adenosyl)(3-aminopropyl) methylsulfonium salt; decarboxylated SAM; S-adenosylmethioninamine; decarboxylated S-adenosylmethionine; S-methyl-S-adenosyl homocysteamine; 3-amino-propyl-S-adenosine; S-adenosyl-L-methioninamine; S-adenosyl 3-(methylthio)propylamine	['-']
FORMATE	-	-	Short-Chain-Carboxylates	-	formate	-	(C 1);(H 1);(O 2)	(REFMET Formic acid NIL |midford| 3701443689 NIL NIL); (BIGG for NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC15740 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00142 NIL |kothari| 3594494374 NIL NIL); (CHEMSPIDER 277 NIL |kothari| 3563632945 NIL NIL); (CHEBI 15740 NIL |taltman| 3452363517 NIL NIL); (PUBCHEM 283 NIL |taltman| 3451921010 NIL NIL); (LIGAND-CPD C00058 NIL |kr| 3346617701 NIL NIL); (CAS 64-18-6)	C([O-])=O	formic acid	['-']
CPD-412	-	-	Compounds	-	trans-5-O-(4-coumaroyl)shikimate	-	(C 16);(H 15);(O 7)	(ZINC ZINC000003804535 NIL |kothari| 3853422782 NIL NIL); (SEED cpd01890 NIL |kothari| 3788273833 NIL NIL); (METANETX MNXM2787 NIL |kothari| 3787514191 NIL NIL); (CHEBI 57768 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 25245116 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C02947 NIL |kr| 3410284649 NIL NIL)	C(O[C@H]1([C@H](O)[C@H](O)/C=C(C1)/C([O-])=O))(=O)/C=C/C2(\C=C/C(/O)=C\C=2)	4-coumaroylshikimate; trans-(p-coumaroyl)-shikimate	['-']
DEOXYGUANOSINE	-	-	Nucleosides; Purine-Deoxyribonucleosides	-	2'-deoxyguanosine	-	(C 10);(H 13);(N 5);(O 4)	(ZINC ZINC000000010512 NIL |kothari| 3853425199 NIL NIL); (SEED cpd00277 NIL |kothari| 3788273828 NIL NIL); (METANETX MNXM647 NIL |kothari| 3787514189 NIL NIL); (PUBCHEM 135398592 NIL |kothari| 3760047716 NIL NIL); (REFMET Deoxyguanosine NIL |midford| 3697479617 NIL NIL); (BIGG dgsn NIL |kothari| 3661824226 NIL NIL); (CHEBI 17172 NIL |kothari| 3641835422 NIL NIL); (METABOLIGHTS MTBLC17172 NIL |kothari| 3609160995 NIL NIL); (HMDB HMDB00085 NIL |kothari| 3608597114 NIL NIL); (CHEMSPIDER 618 NIL |kothari| 3563632910 NIL NIL); (LIGAND-CPD C00330 NIL |kr| 3346617699 NIL NIL); (CAS 961-07-9)	C(O)[C@H]3(O[C@@H](N1(C2(\N=C(N)/NC(=O)C(\N=C/1)=2)))C[C@H](O)3)	deoxyguanosine; guanine 2'-deoxyriboside	['-']
L-ORNITHINE	-	-	25-DIAMINOPENTANOATE; L-Amino-Acids; Non-standard-amino-acids	-	L-ornithine	-	(C 5);(H 13);(N 2);(O 2)	(METANETX MNXM89689 NIL |kothari| 3787514190 NIL NIL); (REFMET Ornithine NIL |midford| 3701443689 NIL NIL); (BIGG orn NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC46911 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00214 NIL |kothari| 3608602313 NIL NIL); (CHEMSPIDER 5360242 NIL |kothari| 3563631955 NIL NIL); (CHEBI 46911 NIL |taltman| 3498180761 NIL NIL); (LIGAND-CPD C00077 NIL |kothari| 3494166013 NIL NIL); (PUBCHEM 6992088 NIL |taltman| 3466375284 NIL NIL)	C(=O)([O-])[C@@H]([NH3+])CCC[NH3+]	Ornithine; 2, 5-diaminovaleric acid; 2, 5-diaminopentanoic acid; 2, 5-diaminopentanoate; &alpha,&delta-diaminovaleric acid	['-']
DEHYDROQUINATE	-	-	Compounds	-	3-dehydroquinate	-	(C 7);(H 9);(O 6)	(ZINC ZINC000004095505 NIL |kothari| 3853425185 NIL NIL); (REACTOME-CPD 964921 NIL |kothari| 3788282686 NIL NIL); (SEED cpd00699 NIL |kothari| 3788273831 NIL NIL); (METANETX MNXM478 NIL |kothari| 3787514194 NIL NIL); (REFMET 3-Dehydroquinate NIL |midford| 3701443689 NIL NIL); (BIGG 3dhq NIL |kothari| 3661824225 NIL NIL); (HMDB HMDB12710 NIL |kothari| 3608602354 NIL NIL); (CHEMSPIDER 4573866 NIL |kothari| 3563632037 NIL NIL); (PUBCHEM 5460271 NIL |taltman| 3466375284 NIL NIL); (CHEBI 32364 NIL |taltman| 3452363449 NIL NIL); (LIGAND-CPD C00944 NIL |kr| 3346617699 NIL NIL); (CAS 10534-44-8)	C(=O)([O-])[C@]1(O)(CC(=O)[C@@H](O)[C@H](O)C1)	3-dehydroquinic acid; 5-dehydroquinic acid; 5-dehydroquinate; 5-de-H-quinate; rel-(1R,3R,4S)-1,3,4-trihydroxy-5-oxocyclohexanecarboxylate	['-']
CPD-2186	-	Glycerophospholipids	Phosphatidylglycerols-34-4	Phosphatidylglycerol	1-&alpha-linolenoyl-2-(3E)-hexadecenoyl-phosphatidylglycerol	18:3-t16:1-PG; 1-18:3-2-trans-16:1-phosphatidylglycerol	(C 40);(H 70);(O 10);(P 1)	(ZINC ZINC000062240798 NIL |kothari| 3853422527 NIL NIL); (METANETX MNXM9576 NIL |kothari| 3787514189 NIL NIL); (PUBCHEM 90658485 NIL |kothari| 3641818093 NIL NIL)	CC\C=C/C\C=C/C\C=C/CCCCCCCC(=O)OC[C@@H](OC(=O)C/C=C/CCCCCCCCCCCC)COP(=O)([O-])OC[C@H](CO)O	18:3-t16:1-PG; 1-(9Z,12Z,15Z-octadecatrienoyl)-2-(3E-hexadecenoyl)-sn-glycero-3-phospho-(1'-sn-glycerol); 1-18:3-2-trans-16:1-phosphatidylglycerol	['-']
Very-Long-Chain-Aldehydes	-	-	Fatty-Aldehydes	-	very-long-chain fatty aldehyde	-	['-']	(SEED cpd28326 NIL |kothari| 3788273827 NIL NIL); (METANETX MNXM96241 NIL |kothari| 3787514189 NIL NIL)	C(CCCCCCCCCCCCCCCCCCCCCC=O)[R]	very-long-chain aldehyde	['-']
CARBON-MONOXIDE	-	-	Compounds	-	carbon monoxide	CO	(C 1);(O 1)	(REACTOME-CPD 189385 NIL |kothari| 3788282686 NIL NIL); (SEED cpd00204 NIL |kothari| 3788273830 NIL NIL); (METANETX MNXM10881 NIL |kothari| 3787514191 NIL NIL); (METABOLIGHTS MTBLC17245 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01361 NIL |kothari| 3604149741 NIL NIL); (CHEMSPIDER 275 NIL |kothari| 3563632945 NIL NIL); (CHEBI 17245 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 281 NIL |taltman| 3497976212 NIL NIL); (LIGAND-CPD C00237 NIL |kr| 3410284649 NIL NIL); (CAS 630-08-0)	[C-]#[O+]	carbon monooxide	['-']
CPD-653	-	-	NADHX	-	(S)-NADHX	-	(C 21);(H 29);(N 7);(O 15);(P 2)	(SEED cpd02951 NIL |kothari| 3788273827 NIL NIL); (METANETX MNXM1964 NIL |kothari| 3787514192 NIL NIL); (HMDB HMDB59644 NIL |kothari| 3608602092 NIL NIL); (CHEBI 64074 NIL |kothari| 3557072876 NIL NIL); (PUBCHEM 25203523 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C04856 NIL |kr| 3410284650 NIL NIL)	C1(/N([C@@H](O)CCC(/C(N)=O)=1)[C@@H]5(O[C@H](COP(OP(OC[C@H]4(O[C@@H](N2(C3(\C(\N=C/2)=C(N)/N=C\N=3)))[C@H](O)[C@H](O)4))(=O)[O-])(=O)[O-])[C@@H](O)[C@@H](O)5))	(6S)-6-&beta-hydroxy-1,4,5,6-tetrahydronicotinamide-adenine dinucleotide	['-']
UDP-APIOSE	-	-	UDP-sugar	-	UDP-D-apiose	-	(C 14);(H 20);(N 2);(O 16);(P 2)	(ZINC ZINC000040165566 NIL |kothari| 3853426396 NIL NIL); (SEED cpd01140 NIL |kothari| 3788273827 NIL NIL); (METANETX MNXM5324 NIL |kothari| 3787514192 NIL NIL); (PUBCHEM 71581050 NIL |kothari| 3641818093 NIL NIL); (HMDB HMDB12301 NIL |kothari| 3608601926 NIL NIL); (CHEBI 73883 NIL |kothari| 3608037944 NIL NIL); (LIGAND-CPD C01623 NIL |taltman| 3459474373 NIL NIL)	C(OP(=O)([O-])OP(O[C@H]1(OC[C@](O)(CO)[C@@H](O)1))(=O)[O-])[C@@H]3([C@H]([C@H]([C@H](N2(\C=C/C(=O)NC2=O))O3)O)O)	['-']	['-']
CPD-17293	-	Fatty acyls	Fatty-Acids-Within-Glycerolipids; Omega-6-Fatty-Acids	Non-esterified fatty acid	[glycerolipid]-(7Z,10Z)-hexadecadienoate	-	['-']	(METANETX MNXM147940 NIL |kothari| 3787514190 NIL NIL)	CCCCC\C=C/C\C=C/CCCCCC(=O)[a glycerolipid]	[glycerolipid]-(7Z,10Z)-hexadecadienoic acid	['-']
CPD-17643	-	-	Diols; Long-chain-alcohols	-	1,18-octadecane-diol	-	(C 18);(H 38);(O 2)	(SEED cpd28969 NIL |kothari| 3788273827 NIL NIL); (METANETX MNXM148579 NIL |kothari| 3787514191 NIL NIL); (PUBCHEM 520529 NIL |kothari| 3651883219 NIL NIL)	C(O)CCCCCCCCCCCCCCCCCO	1,18-octadecanediol; octadecane-1,18-diol	['-']
CPD-5602	-	-	Compounds	-	N-dimethylethanolamine	-	(C 4);(H 12);(N 1);(O 1)	(ZINC ZINC000001641058 NIL |kothari| 3853423025 NIL NIL); (CHEBI 176856 NIL |kothari| 3842014750 NIL NIL); (SEED cpd24582 NIL |kothari| 3788273830 NIL NIL); (HMDB HMDB32231 NIL |kothari| 3787939154 NIL NIL); (METANETX MNXM724992 NIL |kothari| 3787514193 NIL NIL); (LIGAND-CPD D07777 NIL |kothari| 3787329138 NIL NIL); (REFMET Dimethylethanolamine NIL |midford| 3701443689 NIL NIL); (PUBCHEM 5249138 NIL |taltman| 3466375284 NIL NIL)	C[NH+](C)CCO	['-']	['-']
Ox-Thioredoxin	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
Red-Thioredoxin	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
CPD-6121	-	Fatty acyls	Aliphatic-Diamines	Non-esterified fatty acid	N-(3-aminopropyl)-4-aminobutanal	-	(C 7);(H 18);(N 2);(O 1)	(ZINC ZINC000013509940 NIL |kothari| 3853423094 NIL NIL); (SEED cpd24610 NIL |kothari| 3788273832 NIL NIL); (METANETX MNXM5830 NIL |kothari| 3787514191 NIL NIL); (HMDB HMDB12135 NIL |kothari| 3608640726 NIL NIL); (CHEBI 58869 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 25203056 NIL |taltman| 3466375284 NIL NIL)	C(CC[NH3+])[NH2+]CCCC=O	N(3-aminopropyl)-4-aminobutyraldehyde; 4-(3-aminopropylamino)butyraldehyde	4-[(3-aminopropyl)amino]butanal
PHOSPHATIDYLINOSITOL-345-TRIPHOSPHATE	-	Glycerophospholipids	Phosphoinositides	Phosphatidylinositolbisphosphate	1-phosphatidyl-1D-myo-inositol 3,4,5-trisphosphate	-	['-']	(SEED cpd12802 NIL |kothari| 3788273828 NIL NIL); (HMDB HMDB04249 NIL |kothari| 3787939149 NIL NIL); (METANETX MNXM106 NIL |kothari| 3787514190 NIL NIL); (CHEBI 16618 NIL |kothari| 3498848744 NIL NIL); (LIGAND-CPD C05981 NIL |kothari| 3498848744 NIL NIL)	C(OC(=O)[R1])[C@H](COP(=O)([O-])O[C@@H]1([C@H](O)[C@H](OP([O-])([O-])=O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)1))OC(=O)[R2]	1-phosphatidyl-1D-myo-inositol 3,4,5-triphosphate; phosphatidyl inositol-3,4,5-trisphosphate; phosphatidylinositol-3,4,5-triphosphate; PtdIns(3,4,5)P3	['-']
FERULIC-ACID	-	-	Phenylpropanoids	-	ferulate	-	(C 10);(H 9);(O 4)	(ZINC ZINC000000058258 NIL |kothari| 3853425397 NIL NIL); (SEED cpd01059 NIL |kothari| 3788273832 NIL NIL); (METANETX MNXM573 NIL |kothari| 3787514192 NIL NIL); (REFMET Trans-Ferulic acid NIL |midford| 3701443689 NIL NIL); (METABOLIGHTS MTBLC29749 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00954 NIL |kothari| 3608602252 NIL NIL); (CHEMSPIDER 4573888 NIL |kothari| 3563631757 NIL NIL); (PUBCHEM 54691413 NIL |ong| 3535722629 NIL NIL); (CHEBI 29749 NIL |taltman| 3452363450 NIL NIL); (CAS 1135-24-6); (LIGAND-CPD C01494 NIL |sreddy| 3298656357 NIL NIL)	COC1(\C(\O)=C/C=C(/C=C/C([O-])=O)/C=1)	ferulic acid; 4-hydroxy-3-methoxycinnamic acid; caffeic acid 3-methyl ether; 4-hydroxy-3-methoxycinnamate	['-']
